Perplexity = 652.28, Entropy = 9.35 bits,docLen = 28
Perplexity = 55.01, Entropy = 5.78 bits,docLen = 57
Perplexity = 141.75, Entropy = 7.15 bits,docLen = 56
Perplexity = 44.29, Entropy = 5.47 bits,docLen = 30
Perplexity = 41.73, Entropy = 5.38 bits,docLen = 45
Perplexity = 119.97, Entropy = 6.91 bits,docLen = 71
Perplexity = 47.78, Entropy = 5.58 bits,docLen = 54
Perplexity = 124.31, Entropy = 6.96 bits,docLen = 54
Perplexity = 200.02, Entropy = 7.64 bits,docLen = 53
Perplexity = 545.33, Entropy = 9.09 bits,docLen = 58
Perplexity = 56.37, Entropy = 5.82 bits,docLen = 111
Perplexity = 126.64, Entropy = 6.98 bits,docLen = 58
Perplexity = 214.67, Entropy = 7.75 bits,docLen = 79
Perplexity = 132.91, Entropy = 7.05 bits,docLen = 36
Perplexity = 78.01, Entropy = 6.29 bits,docLen = 74
Perplexity = 198.29, Entropy = 7.63 bits,docLen = 44
Perplexity = 108.05, Entropy = 6.76 bits,docLen = 100
Perplexity = 214.11, Entropy = 7.74 bits,docLen = 78
Perplexity = 109.46, Entropy = 6.77 bits,docLen = 72
Perplexity = 143.83, Entropy = 7.17 bits,docLen = 45
Perplexity = 169.50, Entropy = 7.41 bits,docLen = 85
Perplexity = 195.32, Entropy = 7.61 bits,docLen = 138
Perplexity = 14.18, Entropy = 3.83 bits,docLen = 32
Perplexity = 161.05, Entropy = 7.33 bits,docLen = 154
Perplexity = 186.47, Entropy = 7.54 bits,docLen = 88
Perplexity = 67.99, Entropy = 6.09 bits,docLen = 43
Perplexity = 289.24, Entropy = 8.18 bits,docLen = 96
Perplexity = 219.05, Entropy = 7.78 bits,docLen = 74
Perplexity = 70.59, Entropy = 6.14 bits,docLen = 97
Perplexity = 125.60, Entropy = 6.97 bits,docLen = 78
Perplexity = 109.08, Entropy = 6.77 bits,docLen = 87
Perplexity = 122.32, Entropy = 6.93 bits,docLen = 67
Perplexity = 307.04, Entropy = 8.26 bits,docLen = 69
Perplexity = 163.88, Entropy = 7.36 bits,docLen = 90
Perplexity = 62.22, Entropy = 5.96 bits,docLen = 57
Perplexity = 150.74, Entropy = 7.24 bits,docLen = 40
Perplexity = 29.95, Entropy = 4.90 bits,docLen = 126
Perplexity = 200.14, Entropy = 7.64 bits,docLen = 96
Perplexity = 117.73, Entropy = 6.88 bits,docLen = 120
Perplexity = 114.73, Entropy = 6.84 bits,docLen = 68
Perplexity = 81.63, Entropy = 6.35 bits,docLen = 90
Perplexity = 184.93, Entropy = 7.53 bits,docLen = 94
Perplexity = 153.76, Entropy = 7.26 bits,docLen = 144
Perplexity = 75.54, Entropy = 6.24 bits,docLen = 71
Perplexity = 205.97, Entropy = 7.69 bits,docLen = 112
Perplexity = 68.33, Entropy = 6.09 bits,docLen = 82
Perplexity = 110.95, Entropy = 6.79 bits,docLen = 93
Perplexity = 205.52, Entropy = 7.68 bits,docLen = 48
Perplexity = 105.66, Entropy = 6.72 bits,docLen = 127
Perplexity = 329.92, Entropy = 8.37 bits,docLen = 158
Perplexity = 63.09, Entropy = 5.98 bits,docLen = 97
Perplexity = 73.72, Entropy = 6.20 bits,docLen = 56
Perplexity = 77.13, Entropy = 6.27 bits,docLen = 145
Perplexity = 114.15, Entropy = 6.83 bits,docLen = 95
Perplexity = 139.02, Entropy = 7.12 bits,docLen = 146
Perplexity = 139.91, Entropy = 7.13 bits,docLen = 160
Perplexity = 90.63, Entropy = 6.50 bits,docLen = 83
Perplexity = 117.22, Entropy = 6.87 bits,docLen = 117
Perplexity = 66.23, Entropy = 6.05 bits,docLen = 135
Perplexity = 123.62, Entropy = 6.95 bits,docLen = 66
Perplexity = 101.72, Entropy = 6.67 bits,docLen = 129
Perplexity = 132.45, Entropy = 7.05 bits,docLen = 100
Perplexity = 50.59, Entropy = 5.66 bits,docLen = 80
Perplexity = 198.72, Entropy = 7.63 bits,docLen = 75
Perplexity = 196.38, Entropy = 7.62 bits,docLen = 129
Perplexity = 133.16, Entropy = 7.06 bits,docLen = 142
Perplexity = 90.55, Entropy = 6.50 bits,docLen = 94
Perplexity = 219.93, Entropy = 7.78 bits,docLen = 113
Perplexity = 242.50, Entropy = 7.92 bits,docLen = 201
Perplexity = 184.47, Entropy = 7.53 bits,docLen = 132
Perplexity = 177.35, Entropy = 7.47 bits,docLen = 100
Perplexity = 128.14, Entropy = 7.00 bits,docLen = 185
Perplexity = 220.77, Entropy = 7.79 bits,docLen = 104
Perplexity = 145.30, Entropy = 7.18 bits,docLen = 279
Perplexity = 81.41, Entropy = 6.35 bits,docLen = 187
Perplexity = 213.48, Entropy = 7.74 bits,docLen = 179
Perplexity = 14.44, Entropy = 3.85 bits,docLen = 115
Perplexity = 115.36, Entropy = 6.85 bits,docLen = 136
Perplexity = 64.04, Entropy = 6.00 bits,docLen = 220
Perplexity = 150.63, Entropy = 7.23 bits,docLen = 151
Perplexity = 103.42, Entropy = 6.69 bits,docLen = 123
Perplexity = 265.61, Entropy = 8.05 bits,docLen = 252
Perplexity = 162.89, Entropy = 7.35 bits,docLen = 190
Perplexity = 177.29, Entropy = 7.47 bits,docLen = 157
Perplexity = 46.41, Entropy = 5.54 bits,docLen = 171
Perplexity = 128.35, Entropy = 7.00 bits,docLen = 137
Perplexity = 146.27, Entropy = 7.19 bits,docLen = 174
Perplexity = 211.42, Entropy = 7.72 bits,docLen = 173
Perplexity = 81.87, Entropy = 6.36 bits,docLen = 253
Perplexity = 170.28, Entropy = 7.41 bits,docLen = 277
Perplexity = 128.01, Entropy = 7.00 bits,docLen = 215
Perplexity = 113.98, Entropy = 6.83 bits,docLen = 277
Perplexity = 79.67, Entropy = 6.32 bits,docLen = 236
Perplexity = 172.61, Entropy = 7.43 bits,docLen = 281
Perplexity = 242.84, Entropy = 7.92 bits,docLen = 299
Perplexity = 127.75, Entropy = 7.00 bits,docLen = 232
Perplexity = 104.75, Entropy = 6.71 bits,docLen = 118
Perplexity = 162.81, Entropy = 7.35 bits,docLen = 345
Perplexity = 80.44, Entropy = 6.33 bits,docLen = 265
Perplexity = 119.28, Entropy = 6.90 bits,docLen = 288
Perplexity = 101.37, Entropy = 6.66 bits,docLen = 197
Perplexity = 168.19, Entropy = 7.39 bits,docLen = 244
Perplexity = 43.68, Entropy = 5.45 bits,docLen = 204
Perplexity = 147.83, Entropy = 7.21 bits,docLen = 428
Perplexity = 83.01, Entropy = 6.38 bits,docLen = 256
Perplexity = 176.22, Entropy = 7.46 bits,docLen = 293
Perplexity = 183.37, Entropy = 7.52 bits,docLen = 165
Perplexity = 153.09, Entropy = 7.26 bits,docLen = 244
Perplexity = 131.15, Entropy = 7.04 bits,docLen = 192
Perplexity = 158.36, Entropy = 7.31 bits,docLen = 298
Perplexity = 54.50, Entropy = 5.77 bits,docLen = 259
Perplexity = 134.20, Entropy = 7.07 bits,docLen = 291
Perplexity = 103.08, Entropy = 6.69 bits,docLen = 319
Perplexity = 144.49, Entropy = 7.17 bits,docLen = 444
Perplexity = 61.63, Entropy = 5.95 bits,docLen = 232
Perplexity = 181.88, Entropy = 7.51 bits,docLen = 328
Perplexity = 112.20, Entropy = 6.81 bits,docLen = 304
Perplexity = 208.43, Entropy = 7.70 bits,docLen = 380
Perplexity = 59.97, Entropy = 5.91 bits,docLen = 206
Perplexity = 150.03, Entropy = 7.23 bits,docLen = 342
Perplexity = 53.18, Entropy = 5.73 bits,docLen = 279
Perplexity = 172.84, Entropy = 7.43 bits,docLen = 273
Perplexity = 198.22, Entropy = 7.63 bits,docLen = 245
Perplexity = 169.90, Entropy = 7.41 bits,docLen = 393
Perplexity = 196.85, Entropy = 7.62 bits,docLen = 504
Perplexity = 152.41, Entropy = 7.25 bits,docLen = 366
Perplexity = 70.27, Entropy = 6.13 bits,docLen = 310
Perplexity = 130.14, Entropy = 7.02 bits,docLen = 357
