Perplexity = 607.45, Entropy = 9.25 bits,docLen = 28
Perplexity = 125.58, Entropy = 6.97 bits,docLen = 50
Perplexity = 74.61, Entropy = 6.22 bits,docLen = 44
Perplexity = 260.54, Entropy = 8.03 bits,docLen = 40
Perplexity = 101.02, Entropy = 6.66 bits,docLen = 44
Perplexity = 255.49, Entropy = 8.00 bits,docLen = 16
Perplexity = 619.63, Entropy = 9.28 bits,docLen = 39
Perplexity = 135.53, Entropy = 7.08 bits,docLen = 45
Perplexity = 82.82, Entropy = 6.37 bits,docLen = 46
Perplexity = 126.78, Entropy = 6.99 bits,docLen = 40
Perplexity = 206.58, Entropy = 7.69 bits,docLen = 57
Perplexity = 107.30, Entropy = 6.75 bits,docLen = 36
Perplexity = 2.41, Entropy = 1.27 bits,docLen = 18
Perplexity = 158.66, Entropy = 7.31 bits,docLen = 19
Perplexity = 174.05, Entropy = 7.44 bits,docLen = 65
Perplexity = 125.61, Entropy = 6.97 bits,docLen = 55
Perplexity = 166.17, Entropy = 7.38 bits,docLen = 69
Perplexity = 93.22, Entropy = 6.54 bits,docLen = 48
Perplexity = 213.36, Entropy = 7.74 bits,docLen = 48
Perplexity = 279.17, Entropy = 8.13 bits,docLen = 26
Perplexity = 17.93, Entropy = 4.16 bits,docLen = 46
Perplexity = 55.54, Entropy = 5.80 bits,docLen = 57
Perplexity = 138.29, Entropy = 7.11 bits,docLen = 56
Perplexity = 45.70, Entropy = 5.51 bits,docLen = 30
Perplexity = 47.38, Entropy = 5.57 bits,docLen = 45
Perplexity = 128.74, Entropy = 7.01 bits,docLen = 71
Perplexity = 45.82, Entropy = 5.52 bits,docLen = 54
Perplexity = 127.69, Entropy = 7.00 bits,docLen = 54
Perplexity = 193.73, Entropy = 7.60 bits,docLen = 53
Perplexity = 519.55, Entropy = 9.02 bits,docLen = 58
Perplexity = 55.50, Entropy = 5.79 bits,docLen = 111
Perplexity = 126.51, Entropy = 6.98 bits,docLen = 58
Perplexity = 220.83, Entropy = 7.79 bits,docLen = 79
Perplexity = 132.92, Entropy = 7.05 bits,docLen = 36
Perplexity = 79.06, Entropy = 6.30 bits,docLen = 74
Perplexity = 161.72, Entropy = 7.34 bits,docLen = 44
Perplexity = 113.68, Entropy = 6.83 bits,docLen = 100
Perplexity = 201.75, Entropy = 7.66 bits,docLen = 78
Perplexity = 115.27, Entropy = 6.85 bits,docLen = 72
Perplexity = 150.32, Entropy = 7.23 bits,docLen = 45
Perplexity = 195.33, Entropy = 7.61 bits,docLen = 85
Perplexity = 203.89, Entropy = 7.67 bits,docLen = 138
Perplexity = 9.17, Entropy = 3.20 bits,docLen = 32
Perplexity = 164.59, Entropy = 7.36 bits,docLen = 154
Perplexity = 209.55, Entropy = 7.71 bits,docLen = 88
Perplexity = 71.66, Entropy = 6.16 bits,docLen = 43
Perplexity = 304.96, Entropy = 8.25 bits,docLen = 96
Perplexity = 231.34, Entropy = 7.85 bits,docLen = 74
Perplexity = 70.75, Entropy = 6.14 bits,docLen = 97
Perplexity = 127.01, Entropy = 6.99 bits,docLen = 78
Perplexity = 111.15, Entropy = 6.80 bits,docLen = 87
Perplexity = 130.36, Entropy = 7.03 bits,docLen = 67
Perplexity = 278.43, Entropy = 8.12 bits,docLen = 69
Perplexity = 161.05, Entropy = 7.33 bits,docLen = 90
Perplexity = 81.74, Entropy = 6.35 bits,docLen = 57
Perplexity = 201.07, Entropy = 7.65 bits,docLen = 40
Perplexity = 29.26, Entropy = 4.87 bits,docLen = 126
Perplexity = 196.08, Entropy = 7.62 bits,docLen = 96
Perplexity = 115.76, Entropy = 6.85 bits,docLen = 120
Perplexity = 114.22, Entropy = 6.84 bits,docLen = 68
Perplexity = 81.72, Entropy = 6.35 bits,docLen = 90
Perplexity = 175.96, Entropy = 7.46 bits,docLen = 94
Perplexity = 174.26, Entropy = 7.45 bits,docLen = 144
Perplexity = 74.67, Entropy = 6.22 bits,docLen = 71
Perplexity = 205.78, Entropy = 7.68 bits,docLen = 112
Perplexity = 67.90, Entropy = 6.09 bits,docLen = 82
Perplexity = 103.56, Entropy = 6.69 bits,docLen = 93
Perplexity = 198.05, Entropy = 7.63 bits,docLen = 48
Perplexity = 105.58, Entropy = 6.72 bits,docLen = 127
Perplexity = 322.91, Entropy = 8.34 bits,docLen = 158
Perplexity = 66.87, Entropy = 6.06 bits,docLen = 97
Perplexity = 78.98, Entropy = 6.30 bits,docLen = 56
Perplexity = 81.34, Entropy = 6.35 bits,docLen = 145
Perplexity = 120.81, Entropy = 6.92 bits,docLen = 95
Perplexity = 133.34, Entropy = 7.06 bits,docLen = 146
Perplexity = 140.81, Entropy = 7.14 bits,docLen = 160
Perplexity = 92.21, Entropy = 6.53 bits,docLen = 83
Perplexity = 113.50, Entropy = 6.83 bits,docLen = 117
Perplexity = 63.15, Entropy = 5.98 bits,docLen = 135
Perplexity = 119.94, Entropy = 6.91 bits,docLen = 66
Perplexity = 95.73, Entropy = 6.58 bits,docLen = 129
Perplexity = 128.87, Entropy = 7.01 bits,docLen = 100
Perplexity = 49.74, Entropy = 5.64 bits,docLen = 80
Perplexity = 188.67, Entropy = 7.56 bits,docLen = 75
Perplexity = 175.37, Entropy = 7.45 bits,docLen = 129
Perplexity = 134.81, Entropy = 7.07 bits,docLen = 142
Perplexity = 91.91, Entropy = 6.52 bits,docLen = 94
Perplexity = 251.87, Entropy = 7.98 bits,docLen = 113
Perplexity = 253.43, Entropy = 7.99 bits,docLen = 201
Perplexity = 192.91, Entropy = 7.59 bits,docLen = 132
Perplexity = 189.62, Entropy = 7.57 bits,docLen = 100
Perplexity = 134.43, Entropy = 7.07 bits,docLen = 185
Perplexity = 237.33, Entropy = 7.89 bits,docLen = 104
Perplexity = 145.11, Entropy = 7.18 bits,docLen = 279
Perplexity = 80.46, Entropy = 6.33 bits,docLen = 187
Perplexity = 212.76, Entropy = 7.73 bits,docLen = 179
Perplexity = 4.30, Entropy = 2.10 bits,docLen = 115
Perplexity = 112.77, Entropy = 6.82 bits,docLen = 136
Perplexity = 61.07, Entropy = 5.93 bits,docLen = 220
Perplexity = 151.38, Entropy = 7.24 bits,docLen = 151
Perplexity = 101.47, Entropy = 6.66 bits,docLen = 123
Perplexity = 268.01, Entropy = 8.07 bits,docLen = 252
Perplexity = 158.53, Entropy = 7.31 bits,docLen = 190
Perplexity = 180.70, Entropy = 7.50 bits,docLen = 157
Perplexity = 57.78, Entropy = 5.85 bits,docLen = 171
Perplexity = 125.99, Entropy = 6.98 bits,docLen = 137
Perplexity = 143.02, Entropy = 7.16 bits,docLen = 174
Perplexity = 220.49, Entropy = 7.78 bits,docLen = 173
Perplexity = 84.89, Entropy = 6.41 bits,docLen = 253
Perplexity = 168.01, Entropy = 7.39 bits,docLen = 277
Perplexity = 139.38, Entropy = 7.12 bits,docLen = 215
Perplexity = 120.33, Entropy = 6.91 bits,docLen = 277
Perplexity = 82.25, Entropy = 6.36 bits,docLen = 236
Perplexity = 180.87, Entropy = 7.50 bits,docLen = 281
Perplexity = 239.54, Entropy = 7.90 bits,docLen = 299
Perplexity = 130.62, Entropy = 7.03 bits,docLen = 232
Perplexity = 98.09, Entropy = 6.62 bits,docLen = 118
Perplexity = 164.68, Entropy = 7.36 bits,docLen = 345
Perplexity = 82.05, Entropy = 6.36 bits,docLen = 265
Perplexity = 121.86, Entropy = 6.93 bits,docLen = 288
Perplexity = 97.59, Entropy = 6.61 bits,docLen = 197
Perplexity = 162.66, Entropy = 7.35 bits,docLen = 244
Perplexity = 37.59, Entropy = 5.23 bits,docLen = 204
Perplexity = 146.08, Entropy = 7.19 bits,docLen = 428
Perplexity = 80.65, Entropy = 6.33 bits,docLen = 256
Perplexity = 181.40, Entropy = 7.50 bits,docLen = 293
Perplexity = 191.88, Entropy = 7.58 bits,docLen = 165
Perplexity = 152.60, Entropy = 7.25 bits,docLen = 244
Perplexity = 117.59, Entropy = 6.88 bits,docLen = 192
Perplexity = 165.74, Entropy = 7.37 bits,docLen = 298
Perplexity = 58.39, Entropy = 5.87 bits,docLen = 259
Perplexity = 139.18, Entropy = 7.12 bits,docLen = 291
Perplexity = 101.08, Entropy = 6.66 bits,docLen = 319
Perplexity = 143.12, Entropy = 7.16 bits,docLen = 444
Perplexity = 58.60, Entropy = 5.87 bits,docLen = 232
Perplexity = 186.11, Entropy = 7.54 bits,docLen = 328
Perplexity = 108.17, Entropy = 6.76 bits,docLen = 304
Perplexity = 201.41, Entropy = 7.65 bits,docLen = 380
Perplexity = 57.80, Entropy = 5.85 bits,docLen = 206
Perplexity = 151.69, Entropy = 7.24 bits,docLen = 342
Perplexity = 51.70, Entropy = 5.69 bits,docLen = 279
Perplexity = 183.70, Entropy = 7.52 bits,docLen = 273
Perplexity = 191.57, Entropy = 7.58 bits,docLen = 245
Perplexity = 168.12, Entropy = 7.39 bits,docLen = 393
Perplexity = 186.97, Entropy = 7.55 bits,docLen = 504
Perplexity = 157.30, Entropy = 7.30 bits,docLen = 366
Perplexity = 76.41, Entropy = 6.26 bits,docLen = 310
Perplexity = 132.49, Entropy = 7.05 bits,docLen = 357
